idx_p,idx_v,variable,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
5,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.16610252869142006,1.0,0.3784550120164496,0.23642093839251652,0.26788274899359726,30.382328334296894,182.91309935889183,69.2243792158354,43.24448659471283,48.9992638831991,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
6,1,"Uniform{Float64}(a=10.0, b=90.0)",0.15832686834379361,1.0,0.3518109414582144,0.2258464892407911,0.2516622479275981,30.460884170630525,192.39238727622222,67.68574689704111,43.451145222989496,48.417900666091185,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
6,2,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.15832686834379361,1.0,0.3518109414582144,0.2258464892407911,0.2516622479275981,1495.3885735865251,9444.945063521476,3322.8350148186037,2133.107683668469,2376.9361062384855,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
6,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.15832686834379361,1.0,0.3518109414582144,0.2258464892407911,0.2516622479275981,30.460884170630525,192.39238727622222,67.68574689704111,43.451145222989496,48.417900666091185,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
6,4,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.15832686834379361,1.0,0.3518109414582144,0.2258464892407911,0.2516622479275981,30.460884170630525,192.39238727622222,67.68574689704111,43.451145222989496,48.417900666091185,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
7,1,"Uniform{Float64}(a=10.0, b=90.0)",0.1599270360253193,1.0,0.3821341643587934,0.2364819036876466,0.27917185926254795,1506.2244767490627,9418.19791189402,3599.0151888273595,2227.233371511712,2629.295821966106,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
7,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.1599270360253193,1.0,0.3821341643587934,0.2364819036876466,0.27917185926254795,31.00885907435485,193.89378959943707,74.09344126294042,45.852372477686814,54.1296897419361,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
7,3,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1599270360253193,1.0,0.3821341643587934,0.2364819036876466,0.27917185926254795,31.00885907435485,193.89378959943707,74.09344126294042,45.852372477686814,54.1296897419361,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
7,4,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1599270360253193,1.0,0.3821341643587934,0.2364819036876466,0.27917185926254795,31.00885907435485,193.89378959943707,74.09344126294042,45.852372477686814,54.1296897419361,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
8,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.16106520433683966,1.0,0.3773573117100261,0.232046596976583,0.279743648965357,30.620923600449146,190.11507622969165,71.74131408158331,44.1155564730435,53.18348514782091,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
8,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.16106520433683966,1.0,0.3773573117100262,0.232046596976583,0.279743648965357,1523.4964527240043,9458.880079013708,3569.3775584041373,2194.9009335447217,2646.0616284290177,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
8,3,"Uniform{Float64}(a=10.0, b=90.0)",0.16106520433683966,1.0,0.3773573117100261,0.232046596976583,0.279743648965357,30.620923600449146,190.11507622969165,71.74131408158331,44.1155564730435,53.18348514782091,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
8,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.16106520433683966,1.0,0.3773573117100261,0.232046596976583,0.279743648965357,30.620923600449146,190.11507622969165,71.74131408158331,44.1155564730435,53.18348514782091,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,1,"Uniform{Float64}(a=10.0, b=90.0)",0.16157464579680078,1.0,0.3701049020127018,0.24743203493391527,0.26081297920012864,30.240194175610657,187.15927877472367,69.26856653168697,46.30920120399385,48.81356908218312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.16157464579680078,1.0,0.3701049020127018,0.24743203493391527,0.26081297920012864,30.240194175610657,187.15927877472367,69.26856653168697,46.30920120399385,48.81356908218312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.16157464579680078,1.0,0.3701049020127018,0.24743203493391527,0.26081297920012864,30.240194175610657,187.15927877472367,69.26856653168697,46.30920120399385,48.81356908218312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
9,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.16157464579680073,1.0,0.370104902012702,0.24743203493391527,0.26081297920012864,1393.3334179663489,8623.465712056286,3191.586932370489,2133.7216693169335,2249.1117833915628,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,1,"Uniform{Float64}(a=10.0, b=90.0)",0.1591019240766517,1.0,0.36967841613065466,0.24372403571755868,0.26578767309507717,30.804898667127,193.6173861246702,71.57616863792556,47.18921073138936,51.46111452882726,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.1591019240766517,1.0,0.36967841613065466,0.24372403571755868,0.26578767309507717,30.804898667127,193.6173861246702,71.57616863792556,47.18921073138936,51.46111452882726,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1591019240766517,1.0,0.36967841613065466,0.24372403571755868,0.26578767309507717,1542.8955691672777,9697.529292128138,3584.9672690945654,2363.5209755667047,2577.483745326095,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
10,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1591019240766517,1.0,0.36967841613065466,0.24372403571755868,0.26578767309507717,30.804898667127,193.6173861246702,71.57616863792556,47.18921073138936,51.46111452882726,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1546315760743315,1.0,0.36499498059498836,0.23572797972082313,0.2600667031057355,30.48964660194148,197.17607086462874,71.9682761590311,46.47991683420875,51.278930681106765,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,2,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1546315760743315,1.0,0.36499498059498836,0.23572797972082313,0.2600667031057355,30.48964660194148,197.17607086462874,71.9682761590311,46.47991683420875,51.278930681106765,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,3,"Uniform{Float64}(a=10.0, b=90.0)",0.1546315760743315,1.0,0.36499498059498836,0.23572797972082313,0.2600667031057355,30.48964660194148,197.17607086462874,71.9682761590311,46.47991683420875,51.278930681106765,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
11,4,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.15463157607433148,1.0,0.36499498059498825,0.23572797972082313,0.26006670310573554,1588.54110406341,10273.070639206311,3749.6192186080502,2421.6501873094057,2671.683611910718,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,1,"Uniform{Float64}(a=10.0, b=90.0)",0.1553731787056499,1.0,0.3566279988912011,0.23580306554280386,0.2550409206197833,1574.9060126134684,10136.279798954783,3614.8811809025447,2390.1658497931344,2585.1661315851375,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1553731787056499,1.0,0.3566279988912011,0.23580306554280386,0.2550409206197833,30.53418737627499,196.5216109411085,70.08510884880253,46.340398305323625,50.12105257610312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.1553731787056499,1.0,0.3566279988912011,0.23580306554280386,0.2550409206197833,30.53418737627499,196.5216109411085,70.08510884880253,46.340398305323625,50.12105257610312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
12,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1553731787056499,1.0,0.3566279988912011,0.23580306554280386,0.2550409206197833,30.53418737627499,196.5216109411085,70.08510884880253,46.340398305323625,50.12105257610312,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,1,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.1657407723312562,1.0,0.3729042013765501,0.2397266775985403,0.25887630442261084,32.062105247394776,193.44730205138703,72.13731167992113,46.374479011180455,50.078922655587746,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.1657407723312562,1.0,0.3729042013765501,0.2397266775985403,0.25887630442261084,32.062105247394776,193.44730205138703,72.13731167992113,46.374479011180455,50.078922655587746,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.1657407723312562,1.0,0.3729042013765501,0.2397266775985403,0.25887630442261084,32.062105247394776,193.44730205138703,72.13731167992113,46.374479011180455,50.078922655587746,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
13,4,"Uniform{Float64}(a=10.0, b=90.0)",0.1657407723312562,1.0,0.3729042013765506,0.2397266775985403,0.25887630442261084,1548.2367935133504,9341.315185975975,3483.4156792330205,2239.362453934815,2418.245153792279,0.0,0.1111111111111111,0.018518518518518517,0.0,0.041408666249996104
