idx_p,idx_v,variable,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
2,8,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.011873550872198513,1.0,0.3475715871793185,0.01836565734004173,0.4296850029274956,17.81032630829779,1500.0,521.3573807689779,27.54848601006256,644.5275043912429,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
2,9,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.012057339499931752,1.0,0.34625414590141224,0.01603007552169068,0.4307012458524465,18.086009249897653,1500.0,519.3812188521182,24.045113282536036,646.0518687786697,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
2,10,"Uniform{Float64}(a=30.0, b=60.0)",0.00030024361466916225,1.0,0.33875644242214215,0.0005189709459782991,0.43650114168645276,16.738433936837897,73628.31776324484,24937.675948232747,28.93237514465685,32142.247911080332,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
2,11,"Uniform{Float64}(a=30.0, b=60.0)",0.012173111912584893,1.0,0.3469574111855518,0.017489123882971108,0.4301587956730449,18.259667868877347,1500.0,520.4361167783278,26.233685824456696,645.2381935095677,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
2,12,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.010004925765958015,1.0,0.34673774700840904,0.018143466103012654,0.43033203588708274,15.007388648936983,1500.0,520.1066205126134,27.215199154518974,645.4980538306208,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.011705653031025207,1.0,0.35021936377365004,0.018032731724334665,0.4304574969188007,17.55847954653778,1500.0,525.329045660475,27.049097586502036,645.6862453782013,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.00022889783594550673,1.0,0.3418997062667614,0.00037328238976383135,0.43694635469299514,15.880248945569578,76401.73811636871,26120.546668618033,25.897218520921328,33384.387445030974,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,3,"Uniform{Float64}(a=10.0, b=90.0)",0.012965296077127464,1.0,0.3509272071313348,0.018429146201598575,0.4299042366380712,19.44794411569119,1500.0,526.3908106970018,27.643719302397802,644.8563549571066,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.010635113492868027,1.0,0.349898735918458,0.01711323315309615,0.4307063178162212,15.95267023930205,1500.0,524.8481038776864,25.66984972964428,646.0594767243309,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,5,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.01162046924177472,1.0,0.35147813987855153,0.01982372648886688,0.42947806629257024,17.43070386266206,1500.0,527.2172098178273,29.735589733300284,644.2170994388555,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,6,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.011517288489811296,1.0,0.350948451810986,0.018472770197640816,0.4298881351539755,17.275932734716942,1500.0,526.4226777164803,27.709155296461187,644.8322027309626,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,7,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.010881914930215444,1.0,0.350453185126504,0.018836323449425985,0.4302769750427734,16.322872395323177,1500.0,525.6797776897561,28.254485174138964,645.4154625641601,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,8,"Uniform{Float64}(a=30.0, b=60.0)",0.01308757002024944,1.0,0.3506606383919905,0.01793625253654557,0.43011135260204353,19.63135503037415,1500.0,525.9909575879859,26.90437880481837,645.1670289030654,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,9,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.01289329923930727,1.0,0.35104912523089105,0.019018199100115978,0.4298107644903207,19.339948858960934,1500.0,526.5736878463365,28.52729865017398,644.7161467354813,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,10,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.011583108506175794,1.0,0.3502740491360864,0.01726016655666808,0.43041346286670357,17.374662759263643,1500.0,525.4110737041286,25.890249835002138,645.6201943000561,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,11,"Uniform{Float64}(a=30.0, b=60.0)",0.012204777827361717,1.0,0.3502600608305459,0.018223978467439124,0.4304244703786421,18.307166741042526,1500.0,525.3900912458189,27.335967701158594,645.6367055679652,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
3,12,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.011234770612417426,1.0,0.3499796120461317,0.016578130489976698,0.43064259474931743,16.852155918626178,1500.0,524.9694180691971,24.86719573496501,645.9638921239759,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.010101205550188903,1.0,0.3567402555243693,0.01874354848189143,0.4311241806776971,15.151808325283357,1500.0,535.1103832865551,28.11532272283723,646.6862710165447,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.011262983197583391,1.0,0.35649892660543664,0.01781693173407516,0.43131392441696875,16.89447479637513,1500.0,534.7483899081549,26.72539760111273,646.9708866254533,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,3,"Uniform{Float64}(a=10.0, b=90.0)",0.011390460587081128,1.0,0.35675534510651075,0.01780358146284788,0.43111096327969284,17.0856908806217,1500.0,535.1330176597672,26.705372194271778,646.6664449195382,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.011792132142846691,1.0,0.35688481961634866,0.018413048246617728,0.43100847203401044,17.68819821427007,1500.0,535.327229424523,27.61957236992665,646.5127080510157,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,5,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.013177233333782921,1.0,0.3573949943208469,0.018512504987243578,0.4306036853890751,19.7658500006744,1500.0,536.0924914812701,27.768757480865364,645.9055280836128,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,6,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.011163403381810716,1.0,0.3563779777710819,0.017223105398530145,0.43140992490624164,16.745105072716086,1500.0,534.5669666566231,25.834658097795256,647.1148873593625,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,7,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.010624771415648337,1.0,0.3566186473788441,0.019237024965477145,0.43122227425786924,15.937157123472543,1500.0,534.9279710682658,28.855537448215717,646.8334113868037,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,8,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.01118784317577267,1.0,0.3570728714368985,0.01869299838214399,0.43085999258773433,16.781764763658952,1500.0,535.6093071553479,28.03949757321594,646.2899888816014,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,9,"Uniform{Float64}(a=30.0, b=60.0)",0.012656537725968703,1.0,0.35674384930990916,0.017466631905853167,0.4311187611158641,18.984806588953056,1500.0,535.1157739648637,26.199947858779733,646.6781416737963,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,10,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.012179754917567993,1.0,0.35635964039533513,0.01762473325154112,0.4314241624494512,18.269632376352014,1500.0,534.5394605930029,26.437099877311663,647.1362436741769,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,11,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.0002870989135703824,1.0,0.3481740023456599,0.0004056414863092319,0.4379136160366984,18.80830233235632,72693.93267323893,25308.71753895186,26.574213110632495,31834.790721434005,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
4,12,"Uniform{Float64}(a=30.0, b=60.0)",0.010160944900863526,1.0,0.3570972453656882,0.019060821868405603,0.43084251295346354,15.241417351295302,1500.0,535.6458680485322,28.591232802608385,646.2637694301952,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,1,"Uniform{Float64}(a=10.0, b=90.0)",0.010550913232837517,1.0,0.35642934541005084,0.016867752407374478,0.4324165458142491,15.82636984925628,1500.0,534.6440181150757,25.30162861106173,648.6248187213737,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.0102620732670107,1.0,0.357371347506851,0.01783355274019835,0.4316688792354864,15.393109900516016,1500.0,536.0570212602764,26.750329110297486,647.5033188532298,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,3,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.00029648119109636987,1.0,0.3492282976507975,0.00044294529814492626,0.438139139341568,16.162651487602663,76084.41375896092,26566.314785716004,24.14713208454983,33339.15474281205,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,4,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.010131139237388483,1.0,0.3576720125190899,0.018558674802852473,0.43143132046587757,15.196708856082733,1500.0,536.5080187786349,27.838012204278687,647.1469806988165,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,5,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.011312332962216034,1.0,0.3572685169767351,0.016703094087924867,0.4317487276165435,16.96849944332411,1500.0,535.9027754651029,25.05464113188733,647.623091424815,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,6,"Uniform{Float64}(a=30.0, b=60.0)",0.011443842019155508,1.0,0.3579900334257728,0.019340241866561882,0.4311789796961017,17.16576302873326,1500.0,536.9850501386593,29.010362799842827,646.7684695441524,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,7,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.012219685281005768,1.0,0.3582604725054852,0.01829298866074347,0.4309608850182797,18.329527921508603,1500.0,537.3907087582282,27.43948299111524,646.4413275274197,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,8,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=37.0, σ=3.0); lower=30.0, upper=60.0), Truncated(Normal{Float64}(μ=52.0, σ=3.0); lower=30.0, upper=60.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=30.0, upper=60.0)
",0.01052666123533657,1.0,0.35724145741431423,0.017003635527340896,0.43177050169224046,15.78999185300483,1500.0,535.8621861214715,25.50545329101133,647.6557525383605,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,9,"Uniform{Float64}(a=30.0, b=60.0)",0.011423742744815384,1.0,0.3575127561531405,0.017133302546195675,0.4315546927084044,17.135614117223074,1500.0,536.2691342297105,25.69995381929355,647.3320390626064,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,10,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.01172019865796931,1.0,0.35779093904004244,0.017315427118554553,0.43133366062190037,17.580297986953912,1500.0,536.6864085600637,25.973140677831747,647.0004909328504,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,11,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.011913304154647069,1.0,0.3577529842712295,0.01681905653792382,0.4313631228148935,17.86995623197055,1500.0,536.6294764068442,25.228584806885745,647.0446842223392,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
5,12,"Truncated(Normal{Float64}(μ=45.0, σ=5.0); lower=30.0, upper=60.0)",0.01158841759887139,1.0,0.357607188107811,0.01743489193665115,0.4314792228769384,17.382626398307078,1500.0,536.4107821617162,26.15233790497674,647.2188343154104,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.010215494224421764,1.0,0.3459595692734114,0.019231732275652474,0.4298322782600767,15.323241336632616,1500.0,518.939353910117,28.84759841347868,644.748417390115,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,2,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.011645362568597885,1.0,0.3456651168199115,0.017561051677210605,0.430055067397363,17.46804385289681,1500.0,518.4976752298674,26.341577515815906,645.0826010960444,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.00023327034905378755,1.0,0.33740330551870223,0.0004092532589392996,0.4364212699959159,16.07193005519228,75528.68320399064,25482.42805540437,28.196853047170865,32963.250127050385,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,4,"Uniform{Float64}(a=10.0, b=90.0)",0.011151173444984324,1.0,0.3460414321567181,0.018419817123147993,0.4297672595194612,16.7267601674765,1500.0,519.0621482350778,27.629725684721976,644.650889279192,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,5,"Uniform{Float64}(a=30.0, b=60.0)",0.010774674827243723,1.0,0.3454864115847978,0.017511299208930527,0.4301927663360939,16.162012240865582,1500.0,518.229617377197,26.266948813395764,645.2891495041407,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,6,"Uniform{Float64}(a=30.0, b=60.0)",0.012016962199582837,1.0,0.3456133182989363,0.016520588127493383,0.4300937927546841,18.02544329937422,1500.0,518.4199774484044,24.780882191240103,645.1406891320262,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
6,7,"Truncated(Normal{Float64}(μ=45.0, σ=15.0); lower=30.0, upper=60.0)",0.010641410121520208,1.0,0.3458110809168777,0.017964436381298285,0.42994391876921656,15.962115182280304,1500.0,518.7166213753159,26.946654571947406,644.9158781538262,0.0,0.16666666666666666,0.03571428571428571,0.0,0.06838765055402414
