idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,1,5,local_search,reopt_pwldr,33965.086527491854,33901.37609799009,0.02700018882751465,0.2200000286102295
1,1,6,black_box,obj_pwldr,34986.033359587505,34916.97000874794,0.04200005531311035,2.8589999675750732
1,1,6,black_box,dr_pwldr,34802.7475562876,34811.790810399674,0.04200005531311035,2.8589999675750732
1,1,6,black_box,reopt_pwldr,27608.675055869866,33870.85098376481,0.04200005531311035,2.8589999675750732
1,1,6,local_search,obj_pwldr,34986.033359587505,34916.97000874794,0.04200005531311035,0.21800017356872559
1,1,6,local_search,dr_pwldr,34802.7475562876,34811.790810399674,0.04200005531311035,0.21800017356872559
1,1,6,local_search,reopt_pwldr,27608.675055869866,33870.85098376481,0.04200005531311035,0.21800017356872559
1,1,7,black_box,obj_pwldr,34919.274823940614,34916.76454927851,0.0409998893737793,3.2219998836517334
1,1,7,black_box,dr_pwldr,34946.71493138518,34811.45410455066,0.0409998893737793,3.2219998836517334
1,1,7,black_box,reopt_pwldr,33963.91851596356,33850.29362460101,0.0409998893737793,3.2219998836517334
1,1,7,local_search,obj_pwldr,34919.274823940614,34916.70042131042,0.0409998893737793,0.3450000286102295
1,1,7,local_search,dr_pwldr,34946.71493138518,34811.76785084757,0.0409998893737793,0.3450000286102295
1,1,7,local_search,reopt_pwldr,33963.91851596356,33890.80875052137,0.0409998893737793,0.3450000286102295
1,1,8,black_box,obj_pwldr,34958.87519874781,34916.622889218015,0.04900002479553223,3.7220001220703125
1,1,8,black_box,dr_pwldr,34985.23945024759,34811.88591584671,0.04900002479553223,3.7220001220703125
1,1,8,black_box,reopt_pwldr,33604.996360444755,33898.03968212765,0.04900002479553223,3.7220001220703125
1,1,8,local_search,obj_pwldr,34958.87519874781,34916.47227136895,0.04900002479553223,0.8669998645782471
1,1,8,local_search,dr_pwldr,34985.23945024759,34811.35525641853,0.04900002479553223,0.8669998645782471
1,1,8,local_search,reopt_pwldr,33604.996360444755,33862.87149005417,0.04900002479553223,0.8669998645782471
1,1,9,black_box,obj_pwldr,34917.31277229269,34916.465880242,0.039999961853027344,4.211999893188477
1,1,9,black_box,dr_pwldr,34736.05459808037,34811.65665950637,0.039999961853027344,4.211999893188477
1,1,9,black_box,reopt_pwldr,27900.179573747806,33891.45028938012,0.039999961853027344,4.211999893188477
1,1,9,local_search,obj_pwldr,34917.31277229269,34916.465880241994,0.039999961853027344,0.879000186920166
1,1,9,local_search,dr_pwldr,34736.05459808037,34811.65665950637,0.039999961853027344,0.879000186920166
1,1,9,local_search,reopt_pwldr,27900.179573747806,33891.45028938012,0.039999961853027344,0.879000186920166
1,1,10,black_box,obj_pwldr,34945.374942157294,34916.63266422736,0.06200003623962402,4.671999931335449
1,1,10,black_box,dr_pwldr,34972.28813953426,34811.56119605408,0.06200003623962402,4.671999931335449
1,1,10,black_box,reopt_pwldr,33669.94563375902,33864.39091000996,0.06200003623962402,4.671999931335449
1,1,10,local_search,obj_pwldr,34945.374942157294,34916.44056795933,0.06200003623962402,1.5239999294281006
1,1,10,local_search,dr_pwldr,34972.28813953426,34811.34392284957,0.06200003623962402,1.5239999294281006
1,1,10,local_search,reopt_pwldr,33669.94563375902,33865.11619781271,0.06200003623962402,1.5239999294281006
1,2,1,black_box,obj_pwldr,35487.32781179477,35487.33231165415,0.01399993896484375,0.8930001258850098
1,2,1,black_box,dr_pwldr,35325.709849684645,35325.47896260873,0.01399993896484375,0.8930001258850098
1,2,1,black_box,reopt_pwldr,28085.40572555748,28081.95269603573,0.01399993896484375,0.8930001258850098
1,2,1,local_search,obj_pwldr,35487.32781179477,35487.33231165415,0.01399993896484375,0.04400014877319336
1,2,1,local_search,dr_pwldr,35325.709849684645,35325.47896260873,0.01399993896484375,0.04400014877319336
1,2,1,local_search,reopt_pwldr,28085.40572555748,28081.95269603573,0.01399993896484375,0.04400014877319336
1,2,2,black_box,obj_pwldr,35703.05109743815,35487.33175403072,0.020999908447265625,1.3270001411437988
1,2,2,black_box,dr_pwldr,35646.704611733825,35492.46309915584,0.020999908447265625,1.3270001411437988
1,2,2,black_box,reopt_pwldr,35051.26011102106,33870.55326123157,0.020999908447265625,1.3270001411437988
1,2,2,local_search,obj_pwldr,35703.05109743815,35487.33175403072,0.020999908447265625,0.05299997329711914
1,2,2,local_search,dr_pwldr,35646.704611733825,35492.46309915584,0.020999908447265625,0.05299997329711914
1,2,2,local_search,reopt_pwldr,35051.26011102106,33870.55326123157,0.020999908447265625,0.05299997329711914
1,2,3,black_box,obj_pwldr,35487.32781179478,35487.32784387176,0.01900005340576172,1.558000087738037
1,2,3,black_box,dr_pwldr,35363.429025555124,35492.69941009299,0.01900005340576172,1.558000087738037
1,2,3,black_box,reopt_pwldr,33940.93030829298,33865.44462690324,0.01900005340576172,1.558000087738037
1,2,3,local_search,obj_pwldr,35487.32781179478,35487.32784387176,0.01900005340576172,0.08899998664855957
1,2,3,local_search,dr_pwldr,35363.429025555124,35492.69941009299,0.01900005340576172,0.08899998664855957
1,2,3,local_search,reopt_pwldr,33940.93030829298,33865.444626903234,0.01900005340576172,0.08899998664855957
1,2,4,black_box,obj_pwldr,35565.44571460895,35487.33673938972,0.023999929428100586,1.8919999599456787
1,2,4,black_box,dr_pwldr,35463.04799481922,35492.36113038655,0.023999929428100586,1.8919999599456787
1,2,4,black_box,reopt_pwldr,27665.529209769535,33872.91920371208,0.023999929428100586,1.8919999599456787
1,2,4,local_search,obj_pwldr,35565.44571460895,35487.33673938972,0.023999929428100586,0.12799978256225586
1,2,4,local_search,dr_pwldr,35463.04799481922,35492.36113038655,0.023999929428100586,0.12799978256225586
1,2,4,local_search,reopt_pwldr,27665.529209769535,33872.91920371208,0.023999929428100586,0.12799978256225586
1,2,5,black_box,obj_pwldr,35487.327811794785,35487.34364044201,0.026999950408935547,2.3030002117156982
1,2,5,black_box,dr_pwldr,35363.429025555124,35492.263840043925,0.026999950408935547,2.3030002117156982
1,2,5,black_box,reopt_pwldr,33940.93030829298,33875.257375660694,0.026999950408935547,2.3030002117156982
1,2,5,local_search,obj_pwldr,35487.327811794785,35487.34364044201,0.026999950408935547,0.1640000343322754
1,2,5,local_search,dr_pwldr,35363.429025555124,35492.263840043925,0.026999950408935547,0.1640000343322754
1,2,5,local_search,reopt_pwldr,33940.93030829298,33875.257375660694,0.026999950408935547,0.1640000343322754
1,2,6,black_box,obj_pwldr,35527.24877981105,35487.32808369348,0.029999971389770508,3.319000005722046
1,2,6,black_box,dr_pwldr,35380.24719503463,35492.622218307784,0.029999971389770508,3.319000005722046
1,2,6,black_box,reopt_pwldr,33467.97152883384,33867.09788818296,0.029999971389770508,3.319000005722046
1,2,6,local_search,obj_pwldr,35527.24877981105,35487.32808369347,0.029999971389770508,0.4570000171661377
1,2,6,local_search,dr_pwldr,35380.24719503463,35492.622218307784,0.029999971389770508,0.4570000171661377
1,2,6,local_search,reopt_pwldr,33467.97152883384,33867.09788818295,0.029999971389770508,0.4570000171661377
1,2,7,black_box,obj_pwldr,35487.32781179478,35487.3394439114,0.0409998893737793,3.0390000343322754
1,2,7,black_box,dr_pwldr,35477.28272079633,35493.059631571894,0.0409998893737793,3.0390000343322754
1,2,7,black_box,reopt_pwldr,28088.759798671555,33857.81906107343,0.0409998893737793,3.0390000343322754
1,2,7,local_search,obj_pwldr,35487.32781179478,35487.339443911405,0.0409998893737793,0.2840001583099365
1,2,7,local_search,dr_pwldr,35477.28272079633,35493.059631571894,0.0409998893737793,0.2840001583099365
1,2,7,local_search,reopt_pwldr,28088.759798671555,33857.81906107343,0.0409998893737793,0.2840001583099365
1,2,8,black_box,obj_pwldr,35511.493733218434,35487.33066298778,0.04399991035461426,3.4539999961853027
1,2,8,black_box,dr_pwldr,35483.55075566224,35492.86573463785,0.04399991035461426,3.4539999961853027
1,2,8,black_box,reopt_pwldr,27875.969861560498,33861.882498843406,0.04399991035461426,3.4539999961853027
1,2,8,local_search,obj_pwldr,35511.493733218434,35487.33066298777,0.04399991035461426,0.6820001602172852
1,2,8,local_search,dr_pwldr,35483.55075566224,35492.86573463785,0.04399991035461426,0.6820001602172852
1,2,8,local_search,reopt_pwldr,27875.969861560498,33861.882498843406,0.04399991035461426,0.6820001602172852
1,2,9,black_box,obj_pwldr,35487.32781179477,35487.32810662759,0.04199981689453125,3.986999988555908
1,2,9,black_box,dr_pwldr,35378.82597993978,35492.61984417238,0.04199981689453125,3.986999988555908
1,2,9,black_box,reopt_pwldr,28240.66847574378,33867.14873736177,0.04199981689453125,3.986999988555908
1,2,9,local_search,obj_pwldr,35487.32781179477,35487.32810662759,0.04199981689453125,0.4090001583099365
1,2,9,local_search,dr_pwldr,35378.82597993978,35492.61984417238,0.04199981689453125,0.4090001583099365
1,2,9,local_search,reopt_pwldr,28240.66847574378,33867.14873736177,0.04199981689453125,0.4090001583099365
1,2,10,black_box,obj_pwldr,35503.5104950706,35487.328137573124,0.06099987030029297,4.618000030517578
1,2,10,black_box,dr_pwldr,35364.9394458711,35492.74256777811,0.06099987030029297,4.618000030517578
1,2,10,black_box,reopt_pwldr,33639.63217088936,33864.52033036548,0.06099987030029297,4.618000030517578
1,2,10,local_search,obj_pwldr,35503.5104950706,35487.328137573124,0.06099987030029297,0.5329999923706055
1,2,10,local_search,dr_pwldr,35364.9394458711,35492.74256777811,0.06099987030029297,0.5329999923706055
1,2,10,local_search,reopt_pwldr,33639.63217088936,33864.52033036548,0.06099987030029297,0.5329999923706055
1,3,1,black_box,obj_pwldr,35612.79075295152,35612.79342896005,0.01699995994567871,1.6119999885559082
1,3,1,black_box,dr_pwldr,35658.75307829833,35465.16359964948,0.01699995994567871,1.6119999885559082
1,3,1,black_box,reopt_pwldr,33940.93030829298,33855.931129363395,0.01699995994567871,1.6119999885559082
1,3,1,local_search,obj_pwldr,35612.79075295152,35612.79342896005,0.01699995994567871,0.03299999237060547
1,3,1,local_search,dr_pwldr,35658.75307829833,35465.16359964948,0.01699995994567871,0.03299999237060547
1,3,1,local_search,reopt_pwldr,33940.93030829298,33855.931129363395,0.01699995994567871,0.03299999237060547
1,3,2,black_box,obj_pwldr,35686.547771193385,35612.79397844283,0.03699994087219238,3.864000082015991
1,3,2,black_box,dr_pwldr,35660.18279410479,35465.12905000377,0.03699994087219238,3.864000082015991
1,3,2,black_box,reopt_pwldr,28929.84830468897,33854.95880599086,0.03699994087219238,3.864000082015991
1,3,2,local_search,obj_pwldr,35686.547771193385,35612.79397844283,0.03699994087219238,0.17100000381469727
1,3,2,local_search,dr_pwldr,35660.18279410479,35465.12905000377,0.03699994087219238,0.17100000381469727
1,3,2,local_search,reopt_pwldr,28929.84830468897,33854.95880599086,0.03699994087219238,0.17100000381469727
