idx_p,idx_v,variable,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15
1,1,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.045103721479973685,1.0,0.285920491428512,0.0624778595803261,0.36007535679675295,67.65558221996069,1500.0,428.88073714276777,93.71678937048897,540.1130351951292,-0.011307581091026532,0.02702702702702703,0.0006549769140000207,0.0,0.005944274927261378
1,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.045103721479973685,1.0,0.285920491428512,0.0624778595803261,0.3600753567967531,3574.9102361105342,79259.76213953455,22661.990141442657,4951.980289323882,28539.487132018712,-0.011307581091026532,0.02702702702702703,0.0006549769140000207,0.0,0.005944274927261378
1,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.045103721479973685,1.0,0.285920491428512,0.0624778595803261,0.36007535679675295,67.65558221996069,1500.0,428.88073714276777,93.71678937048897,540.1130351951292,-0.011307581091026532,0.02702702702702703,0.0006549769140000207,0.0,0.005944274927261378
1,4,"Uniform{Float64}(a=10.0, b=90.0)",0.045103721479973685,1.0,0.285920491428512,0.0624778595803261,0.36007535679675295,67.65558221996069,1500.0,428.88073714276777,93.71678937048897,540.1130351951292,-0.011307581091026532,0.02702702702702703,0.0006549769140000207,0.0,0.005944274927261378
2,1,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.0472323131652542,1.0,0.284084180307839,0.057649770020077845,0.3609359709559382,70.84846974788137,1500.0,426.12627046175754,86.47465503011698,541.4039564339058,-0.011930582693952526,0.02702702702702703,0.0006290185138781042,0.0,0.005997579547748322
2,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.0472323131652542,1.0,0.284084180307839,0.057649770020077845,0.3609359709559382,70.84846974788137,1500.0,426.12627046175754,86.47465503011698,541.4039564339058,-0.011930582693952526,0.02702702702702703,0.0006290185138781042,0.0,0.005997579547748322
2,3,"Uniform{Float64}(a=10.0, b=90.0)",0.0472323131652542,1.0,0.284084180307839,0.057649770020077845,0.36093597095593816,3520.9422496270395,74545.20038661097,21177.11214771396,4297.513658388753,26906.044281646406,-0.011930582693952526,0.02702702702702703,0.0006290185138781042,0.0,0.005997579547748322
2,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.0472323131652542,1.0,0.284084180307839,0.057649770020077845,0.3609359709559382,70.84846974788137,1500.0,426.12627046175754,86.47465503011698,541.4039564339058,-0.011930582693952526,0.02702702702702703,0.0006290185138781042,0.0,0.005997579547748322
3,1,"Uniform{Float64}(a=10.0, b=90.0)",0.033655913597701065,1.0,0.2665486631878133,0.049449308153297886,0.357149125439122,50.48387039655161,1500.0,399.82299478172064,74.17396222994668,535.7236881586817,-0.009720226227849387,0.02702702702702703,0.0007211166999657351,0.0,0.005818300026500271
3,2,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.033655913597701065,1.0,0.2665486631878133,0.049449308153297886,0.357149125439122,50.48387039655161,1500.0,399.82299478172064,74.17396222994668,535.7236881586817,-0.009720226227849387,0.02702702702702703,0.0007211166999657351,0.0,0.005818300026500271
3,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.033655913597701065,1.0,0.2665486631878133,0.049449308153297886,0.357149125439122,2410.932453316531,71634.73504642019,19094.142864436508,3542.288087790276,25584.282972892186,-0.009720226227849387,0.02702702702702703,0.0007211166999657351,0.0,0.005818300026500271
3,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.033655913597701065,1.0,0.2665486631878133,0.049449308153297886,0.357149125439122,50.48387039655161,1500.0,399.82299478172064,74.17396222994668,535.7236881586817,-0.009720226227849387,0.02702702702702703,0.0007211166999657351,0.0,0.005818300026500271
4,1,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.034455094076743194,1.0,0.2777131566530012,0.0456253199830275,0.36697979486371446,51.68264111511498,1500.0,416.5697349795031,68.43797997454114,550.4696922955717,-0.011842605163295678,0.02702702702702703,0.0006326842443221396,0.0,0.0059899239787226674
4,2,"Uniform{Float64}(a=10.0, b=90.0)",0.034455094076743194,1.0,0.2777131566530012,0.0456253199830275,0.36697979486371446,51.68264111511498,1500.0,416.5697349795031,68.43797997454114,550.4696922955717,-0.011842605163295678,0.02702702702702703,0.0006326842443221396,0.0,0.0059899239787226674
4,3,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.034455094076743194,1.0,0.2777131566530012,0.0456253199830275,0.36697979486371446,51.68264111511498,1500.0,416.5697349795031,68.43797997454114,550.4696922955717,-0.011842605163295678,0.02702702702702703,0.0006326842443221396,0.0,0.0059899239787226674
4,4,"Truncated(MixtureModel{Univariate, Continuous, Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}, Categorical{Float64, Vector{Float64}}}(
components: Truncated{Normal{Float64}, Continuous, Float64, Float64, Float64}[Truncated(Normal{Float64}(μ=30.0, σ=8.0); lower=10.0, upper=90.0), Truncated(Normal{Float64}(μ=70.0, σ=8.0); lower=10.0, upper=90.0)]
prior: Categorical{Float64, Vector{Float64}}(support=Base.OneTo(2), p=[0.5, 0.5])
)
; lower=10.0, upper=90.0)
",0.034455094076743194,1.0,0.2777131566530012,0.0456253199830275,0.36697979486371446,2525.1514406627557,73288.18882451415,20353.09426383708,3343.7970660949954,26895.284500753387,-0.011842605163295678,0.02702702702702703,0.0006326842443221396,0.0,0.0059899239787226674
5,1,"Uniform{Float64}(a=10.0, b=90.0)",0.03646119509786284,1.0,0.27193346743450425,0.04538351607805246,0.3629488718669509,54.69179264679414,1500.0,407.9002011517564,68.07527411707879,544.4233078004258,-0.01224270518891358,0.02702702702702703,0.0006160134099213936,0.0,0.006025074964102898
5,2,"Truncated(Normal{Float64}(μ=50.0, σ=15.0); lower=10.0, upper=90.0)",0.03646119509786284,1.0,0.27193346743450425,0.04538351607805246,0.3629488718669509,54.69179264679414,1500.0,407.9002011517564,68.07527411707879,544.4233078004258,-0.01224270518891358,0.02702702702702703,0.0006160134099213936,0.0,0.006025074964102898
5,3,"Truncated(Normal{Float64}(μ=50.0, σ=40.0); lower=10.0, upper=90.0)",0.03646119509786284,1.0,0.27193346743450425,0.04538351607805246,0.3629488718669509,2970.77321821193,81477.66989640068,22156.505293412167,3697.7431417455477,29572.228371246474,-0.01224270518891358,0.02702702702702703,0.0006160134099213936,0.0,0.006025074964102898
